Char: v7力		line:  1	Column: 1
Char: j		line: 63	Column:13
Char:  		line: 63	Column:14
Char: s		line: 63	Column:15
Char: g		line: 63	Column:16
Char: a		line: 63	Column:17
Char: f		line: 63	Column:18
Char: j		line: 63	Column:19
Char: k		line: 63	Column:20
Char: g		line: 63	Column:21
Char: s		line: 63	Column:22
Char: d		line: 63	Column:23
Char:  		line: 63	Column:24
Char: a		line: 63	Column:25
Char: j		line: 63	Column:26
Char: f		line: 63	Column:27
Char: g		line: 63	Column:28
Char: h		line: 63	Column:29
Char: s		line: 63	Column:30
Char: d		line: 63	Column:31
Char: k		line: 63	Column:32
Char: j		line: 63	Column:33
Char: f		line: 63	Column:34
Char: g		line: 63	Column:35
Char:  		line: 63	Column:36
Char: d		line: 63	Column:37
Char: k		line: 63	Column:38
Char: j		line: 63	Column:39
Char: f		line: 63	Column:40
Char: h		line: 63	Column:41
Char: k		line: 63	Column:42
Char: j		line: 63	Column:43
Char: s		line: 63	Column:44
Char: d		line: 63	Column:45
Char:  		line: 63	Column:46
Char: f		line: 63	Column:47
Char: h		line: 63	Column:48
Char: j		line: 63	Column:49
Char: s		line: 63	Column:50
Char: d		line: 63	Column:51
Char: h		line: 63	Column:52
Char: f		line: 63	Column:53
Char: s		line: 64	Column: 1
Char: d		line: 64	Column: 2
Char: k		line: 64	Column: 3
Char: j		line: 64	Column: 4
Char: g		line: 64	Column: 5
Char: f		line: 64	Column: 6
Char: j		line: 64	Column: 7
Char: a		line: 64	Column: 8
Char: s		line: 64	Column: 9
Char: d		line: 64	Column:10
Char: g		line: 64	Column:11
Char: f		line: 64	Column:12
Char: j		line: 64	Column:13
Char:  		line: 64	Column:14
Char: s		line: 64	Column:15
Char: g		line: 64	Column:16
Char: a		line: 64	Column:17
Char: f		line: 64	Column:18
Char: j		line: 64	Column:19
Char: k		line: 64	Column:20
Char: g		line: 64	Column:21
Char: s		line: 64	Column:22
Char: d		line: 64	Column:23
Char:  		line: 64	Column:24
Char: a		line: 64	Column:25
Char: j		line: 64	Column:26
Char: f		line: 64	Column:27
Char: g		line: 64	Column:28
Char: h		line: 64	Column:29
Char: s		line: 64	Column:30
Char: d		line: 64	Column:31
Char: k		line: 64	Column:32
Char: j		line: 64	Column:33
Char: f		line: 64	Column:34
Char: g		line: 64	Column:35
Char:  		line: 64	Column:36
Char: d		line: 64	Column:37
Char: k		line: 64	Column:38
Char: j		line: 64	Column:39
Char: f		line: 64	Column:40
Char: h		line: 64	Column:41
Char: k		line: 64	Column:42
Char: j		line: 64	Column:43
Char: s		line: 64	Column:44
Char: d		line: 64	Column:45
Char:  		line: 64	Column:46
Char: f		line: 64	Column:47
Char: h		line: 64	Column:48
Char: j		line: 64	Column:49
Char: s		line: 64	Column:50
Char: d		line: 64	Column:51
Char: h		line: 64	Column:52
Char: f		line: 64	Column:53
Char: s		line: 65	Column: 1
Char: d		line: 65	Column: 2
Char: k		line: 65	Column: 3
Char: j		line: 65	Column: 4
Char: g		line: 65	Column: 5
Char: f		line: 65	Column: 6
Char: j		line: 65	Column: 7
Char: a		line: 65	Column: 8
Char: s		line: 65	Column: 9
Char: d		line: 65	Column:10
Char: g		line: 65	Column:11
Char: f		line: 65	Column:12
Char: j		line: 65	Column:13
Char:  		line: 65	Column:14
Char: s		line: 65	Column:15
Char: g		line: 65	Column:16
Char: a		line: 65	Column:17
Char: f		line: 65	Column:18
Char: j		line: 65	Column:19
Char: k		line: 65	Column:20
Char: g		line: 65	Column:21
Char: s		line: 65	Column:22
Char: d		line: 65	Column:23
Char:  		line: 65	Column:24
Char: a		line: 65	Column:25
Char: j		line: 65	Column:26
Char: f		line: 65	Column:27
Char: g		line: 65	Column:28
Char: h		line: 65	Column:29
Char: s		line: 65	Column:30
Char: d		line: 65	Column:31
Char: k		line: 65	Column:32
Char: j		line: 65	Column:33
Char: f		line: 65	Column:34
Char: g		line: 65	Column:35
Char:  		line: 65	Column:36
Char: d		line: 65	Column:37
Char: k		line: 65	Column:38
Char: j		line: 65	Column:39
Char: f		line: 65	Column:40
Char: h		line: 65	Column:41
Char: k		line: 65	Column:42
Char: j		line: 65	Column:43
Char: s		line: 65	Column:44
Char: d		line: 65	Column:45
Char:  		line: 65	Column:46
Char: f		line: 65	Column:47
Char: h		line: 65	Column:48
Char: j		line: 65	Column:49
Char: s		line: 65	Column:50
Char: d		line: 65	Column:51
Char: h		line: 65	Column:52
Char: f		line: 65	Column:53
Char: s		line: 66	Column: 1
Char: d		line: 66	Column: 2
Char: k		line: 66	Column: 3
Char: j		line: 66	Column: 4
Char: g		line: 66	Column: 5
Char: f		line: 66	Column: 6
Char: j		line: 66	Column: 7
Char: a		line: 66	Column: 8
Char: s		line: 66	Column: 9
Char: d		line: 66	Column:10
Char: g		line: 66	Column:11
Char: f		line: 66	Column:12
Char: j		line: 66	Column:13
Char:  		line: 66	Column:14
Char: s		line: 66	Column:15
Char: g		line: 66	Column:16
Char: a		line: 66	Column:17
Char: f		line: 66	Column:18
Char: j		line: 66	Column:19
Char: k		line: 66	Column:20
Char: g		line: 66	Column:21
Char: s		line: 66	Column:22
Char: d		line: 66	Column:23
Char:  		line: 66	Column:24
Char: a		line: 66	Column:25
Char: j		line: 66	Column:26
Char: f		line: 66	Column:27
Char: g		line: 66	Column:28
Char: h		line: 66	Column:29
Char: s		line: 66	Column:30
Char: d		line: 66	Column:31
Char: k		line: 66	Column:32
Char: j		line: 66	Column:33
Char: f		line: 66	Column:34
Char: g		line: 66	Column:35
Char:  		line: 66	Column:36
Char: d		line: 66	Column:37
Char: k		line: 66	Column:38
Char: j		line: 66	Column:39
Char: f		line: 66	Column:40
Char: h		line: 66	Column:41
Char: k		line: 66	Column:42
Char: j		line: 66	Column:43
Char: s		line: 66	Column:44
Char: d		line: 66	Column:45
Char:  		line: 66	Column:46
Char: f		line: 66	Column:47
Char: h		line: 66	Column:48
Char: j		line: 66	Column:49
Char: s		line: 66	Column:50
Char: d		line: 66	Column:51
Char: h		line: 66	Column:52
Char: f		line: 66	Column:53
Char: s		line: 67	Column: 1
Char: d		line: 67	Column: 2
Char: k		line: 67	Column: 3
Char: j		line: 67	Column: 4
Char: g		line: 67	Column: 5
Char: f		line: 67	Column: 6
Char: j		line: 67	Column: 7
Char: a		line: 67	Column: 8
Char: s		line: 67	Column: 9
Char: d		line: 67	Column:10
Char: g		line: 67	Column:11
Char: f		line: 67	Column:12
Char: j		line: 67	Column:13
Char:  		line: 67	Column:14
Char: s		line: 67	Column:15
Char: g		line: 67	Column:16
Char: a		line: 67	Column:17
Char: f		line: 67	Column:18
Char: j		line: 67	Column:19
Char: k		line: 67	Column:20
Char: g		line: 67	Column:21
Char: s		line: 67	Column:22
Char: d		line: 67	Column:23
Char:  		line: 67	Column:24
Char: a		line: 67	Column:25
Char: j		line: 67	Column:26
Char: f		line: 67	Column:27
Char: g		line: 67	Column:28
Char: h		line: 67	Column:29
Char: s		line: 67	Column:30
Char: d		line: 67	Column:31
Char: k		line: 67	Column:32
Char: j		line: 67	Column:33
Char: f		line: 67	Column:34
Char: g		line: 67	Column:35
Char:  		line: 67	Column:36
Char: d		line: 67	Column:37
Char: k		line: 67	Column:38
Char: j		line: 67	Column:39
Char: f		line: 67	Column:40
Char: h		line: 67	Column:41
Char: k		line: 67	Column:42
Char: j		line: 67	Column:43
Char: s		line: 67	Column:44
Char: d		line: 67	Column:45
Char:  		line: 67	Column:46
Char: f		line: 67	Column:47
Char: h		line: 67	Column:48
Char: j		line: 67	Column:49
Char: s		line: 67	Column:50
Char: d		line: 67	Column:51
Char: h		line: 67	Column:52
Char: f		line: 67	Column:53
Char: s		line: 68	Column: 1
Char: d		line: 68	Column: 2
Char: k		line: 68	Column: 3
Char: j		line: 68	Column: 4
Char: g		line: 68	Column: 5
Char: f		line: 68	Column: 6
Char: j		line: 68	Column: 7
Char: a		line: 68	Column: 8
Char: s		line: 68	Column: 9
Char: d		line: 68	Column:10
Char: g		line: 68	Column:11
Char: f		line: 68	Column:12
Char: j		line: 68	Column:13
Char:  		line: 68	Column:14
Char: s		line: 68	Column:15
Char: g		line: 68	Column:16
Char: a		line: 68	Column:17
Char: f		line: 68	Column:18
Char: j		line: 68	Column:19
Char: k		line: 68	Column:20
Char: g		line: 68	Column:21
Char: s		line: 68	Column:22
Char: d		line: 68	Column:23
Char:  		line: 68	Column:24
Char: a		line: 68	Column:25
Char: j		line: 68	Column:26
Char: f		line: 68	Column:27
Char: g		line: 68	Column:28
Char: h		line: 68	Column:29
Char: s		line: 68	Column:30
Char: d		line: 68	Column:31
Char: k		line: 68	Column:32
Char: j		line: 68	Column:33
Char: f		line: 68	Column:34
Char: g		line: 68	Column:35
Char:  		line: 68	Column:36
Char: d		line: 68	Column:37
Char: k		line: 68	Column:38
Char: j		line: 68	Column:39
Char: f		line: 68	Column:40
Char: h		line: 68	Column:41
Char: k		line: 68	Column:42
Char: j		line: 68	Column:43
Char: s		line: 68	Column:44
Char: d		line: 68	Column:45
Char:  		line: 68	Column:46
Char: f		line: 68	Column:47
Char: h		line: 68	Column:48
Char: j		line: 68	Column:49
Char: s		line: 68	Column:50
Char: d		line: 68	Column:51
Char: h		line: 68	Column:52
Char: f		line: 68	Column:53
Char: s		line: 69	Column: 1
Char: d		line: 69	Column: 2
Char: k		line: 69	Column: 3
Char: j		line: 69	Column: 4
Char: g		line: 69	Column: 5
Char: f		line: 69	Column: 6
Char: j		line: 69	Column: 7
Char: a		line: 69	Column: 8
Char: s		line: 69	Column: 9
Char: d		line: 69	Column:10
Char: g		line: 69	Column:11
Char: f		line: 69	Column:12
Char: j		line: 69	Column:13
Char:  		line: 69	Column:14
Char: s		line: 69	Column:15
Char: g		line: 69	Column:16
Char: a		line: 69	Column:17
Char: f		line: 69	Column:18
Char: j		line: 69	Column:19
Char: k		line: 69	Column:20
Char: g		line: 69	Column:21
Char: s		line: 69	Column:22
Char: d		line: 69	Column:23
Char:  		line: 69	Column:24
Char: a		line: 69	Column:25
Char: j		line: 69	Column:26
Char: f		line: 69	Column:27
Char: g		line: 69	Column:28
Char: h		line: 69	Column:29
Char: s		line: 69	Column:30
Char: d		line: 69	Column:31
Char: k		line: 69	Column:32
Char: j		line: 69	Column:33
Char: f		line: 69	Column:34
Char: g		line: 69	Column:35
Char:  		line: 69	Column:36
Char: d		line: 69	Column:37
Char: k		line: 69	Column:38
Char: j		line: 69	Column:39
Char: f		line: 69	Column:40
Char: h		line: 69	Column:41
Char: k		line: 69	Column:42
Char: j		line: 69	Column:43
Char: s		line: 69	Column:44
Char: d		line: 69	Column:45
Char:  		line: 69	Column:46
Char: f		line: 69	Column:47
Char: h		line: 69	Column:48
Char: j		line: 69	Column:49
Char: s		line: 69	Column:50
Char: d		line: 69	Column:51
Char: h		line: 69	Column:52
Char: f		line: 69	Column:53
Char: s		line: 69	Column:54
Char: d		line: 69	Column:55
Char: k		line: 69	Column:56
Char: j		line: 69	Column:57
Char: g		line: 69	Column:58
Char: f		line: 69	Column:59
Char: j		line: 69	Column:60
Char: a		line: 69	Column:61
Char: s		line: 69	Column:62
Char: d		line: 69	Column:63
Char: g		line: 69	Column:64
Char: f		line: 69	Column:65
Char: j		line: 69	Column:66
Char:  		line: 69	Column:67
Char: s		line: 69	Column:68
Char: g		line: 69	Column:69
Char: a		line: 69	Column:70
Char: f		line: 69	Column:71
Char: j		line: 69	Column:72
Char: k		line: 69	Column:73
Char: g		line: 69	Column:74
Char: s		line: 69	Column:75
Char: d		line: 69	Column:76
Char:  		line: 69	Column:77
Char: a		line: 69	Column:78
Char: j		line: 69	Column:79
Char: f		line: 69	Column:80
Char: g		line: 69	Column:81
Char: h		line: 69	Column:82
Char: s		line: 69	Column:83
Char: d		line: 69	Column:84
Char: k		line: 69	Column:85
Char: j		line: 69	Column:86
Char: f		line: 69	Column:87
Char: g		line: 69	Column:88
Char:  		line: 69	Column:89
Char: d		line: 69	Column:90
Char: k		line: 69	Column:91
Char: j		line: 69	Column:92
Char: f		line: 69	Column:93
Char: h		line: 69	Column:94
Char: k		line: 69	Column:95
Char: j		line: 69	Column:96
Char: s		line: 69	Column:97
Char: d		line: 69	Column:98
Char:  		line: 69	Column:99
Char: f		line: 69	Column:100
Char: h		line: 69	Column:101
Char: j		line: 69	Column:102
Char: s		line: 69	Column:103
Char: d		line: 69	Column:104
Char: h		line: 69	Column:105
Char: f		line: 69	Column:106
Char: s		line: 69	Column:107
Char: d		line: 69	Column:108
Char: k		line: 69	Column:109
Char: j		line: 69	Column:110
Char: g		line: 69	Column:111
Char: f		line: 69	Column:112
Char: j		line: 69	Column:113
Char: a		line: 69	Column:114
Char: s		line: 69	Column:115
Char: d		line: 69	Column:116
Char: g		line: 69	Column:117
Char: f		line: 69	Column:118
Char: j		line: 69	Column:119
Char:  		line: 69	Column:120
Char: s		line: 69	Column:121
Char: g		line: 69	Column:122
Char: a		line: 69	Column:123
Char: f		line: 69	Column:124
Char: j		line: 69	Column:125
Char: k		line: 69	Column:126
Char: g		line: 69	Column:127
Char: s		line: 69	Column:128
Char: d		line: 69	Column:129
Char:  		line: 69	Column:130
Char: a		line: 69	Column:131
Char: j		line: 69	Column:132
Char: f		line: 69	Column:133
Char: g		line: 69	Column:134
Char: h		line: 69	Column:135
Char: s		line: 69	Column:136
Char: d		line: 69	Column:137
Char: k		line: 69	Column:138
Char: j		line: 69	Column:139
Char: f		line: 69	Column:140
Char: g		line: 69	Column:141
Char:  		line: 69	Column:142
Char: d		line: 69	Column:143
Char: k		line: 69	Column:144
Char: j		line: 69	Column:145
Char: f		line: 69	Column:146
Char: h		line: 69	Column:147
Char: k		line: 69	Column:148
Char: j		line: 69	Column:149
Char: s		line: 69	Column:150
Char: d		line: 69	Column:151
Char:  		line: 69	Column:152
Char: f		line: 69	Column:153
Char: h		line: 69	Column:154
Char: j		line: 69	Column:155
Char: s		line: 69	Column:156
Char: d		line: 69	Column:157
Char: h		line: 69	Column:158
Char: f		line: 69	Column:159
Char: s		line: 69	Column:160
Char: d		line: 69	Column:161
Char: k		line: 69	Column:162
Char: j		line: 69	Column:163
Char: g		line: 69	Column:164
Char: f		line: 69	Column:165
Char: j		line: 69	Column:166
Char: a		line: 69	Column:167
Char: s		line: 69	Column:168
Char: d		line: 69	Column:169
Char: g		line: 69	Column:170
Char: f		line: 69	Column:171
Char: j		line: 69	Column:172
Char:  		line: 69	Column:173
Char: s		line: 69	Column:174
Char: g		line: 69	Column:175
Char: a		line: 69	Column:176
Char: f		line: 69	Column:177
Char: j		line: 69	Column:178
Char: k		line: 69	Column:179
Char: g		line: 69	Column:180
Char: s		line: 69	Column:181
Char: d		line: 69	Column:182
Char:  		line: 69	Column:183
Char: a		line: 69	Column:184
Char: j		line: 69	Column:185
Char: f		line: 69	Column:186
Char: g		line: 69	Column:187
Char: h		line: 69	Column:188
Char: s		line: 69	Column:189
Char: d		line: 69	Column:190
Char: k		line: 69	Column:191
Char: j		line: 69	Column:192
Char: f		line: 69	Column:193
Char: g		line: 69	Column:194
Char:  		line: 69	Column:195
Char: d		line: 69	Column:196
Char: k		line: 69	Column:197
Char: j		line: 69	Column:198
Char: f		line: 69	Column:199
Char: h		line: 69	Column:200
Char: k		line: 69	Column:201
Char: j		line: 69	Column:202
Char: s		line: 69	Column:203
Char: d		line: 69	Column:204
Char:  		line: 69	Column:205
Char: f		line: 69	Column:206
Char: h		line: 69	Column:207
Char: j		line: 69	Column:208
Char: s		line: 69	Column:209
Char: d		line: 69	Column:210
Char: h		line: 69	Column:211
Char: f		line: 69	Column:212
Char: s		line: 70	Column: 1
Char: d		line: 70	Column: 2
Char: k		line: 70	Column: 3
Char: j		line: 70	Column: 4
Char: g		line: 70	Column: 5
Char: f		line: 70	Column: 6
Char: j		line: 70	Column: 7
Char: a		line: 70	Column: 8
Char: s		line: 70	Column: 9
Char: d		line: 70	Column:10
Char: g		line: 70	Column:11
Char: f		line: 70	Column:12
Char: j		line: 70	Column:13
Char:  		line: 70	Column:14
Char: s		line: 70	Column:15
Char: g		line: 70	Column:16
Char: a		line: 70	Column:17
Char: f		line: 70	Column:18
Char: j		line: 70	Column:19
Char: k		line: 70	Column:20
Char: g		line: 70	Column:21
Char: s		line: 70	Column:22
Char: d		line: 70	Column:23
Char:  		line: 70	Column:24
Char: a		line: 70	Column:25
Char: j		line: 70	Column:26
Char: f		line: 70	Column:27
Char: g		line: 70	Column:28
Char: h		line: 70	Column:29
Char: s		line: 70	Column:30
Char: d		line: 70	Column:31
Char: k		line: 70	Column:32
Char: j		line: 70	Column:33
Char: f		line: 70	Column:34
Char: g		line: 70	Column:35
Char:  		line: 70	Column:36
Char: d		line: 70	Column:37
Char: k		line: 70	Column:38
Char: j		line: 70	Column:39
Char: f		line: 70	Column:40
Char: h		line: 70	Column:41
Char: k		line: 70	Column:42
Char: j		line: 70	Column:43
Char: s		line: 70	Column:44
Char: d		line: 70	Column:45
Char:  		line: 70	Column:46
Char: f		line: 70	Column:47
Char: h		line: 70	Column:48
Char: j		line: 70	Column:49
Char: s		line: 70	Column:50
Char: d		line: 70	Column:51
Char: h		line: 70	Column:52
Char: f		line: 70	Column:53
Char: s		line: 70	Column:54
Char: d		line: 70	Column:55
Char: k		line: 70	Column:56
Char: j		line: 70	Column:57
Char: g		line: 70	Column:58
Char: f		line: 70	Column:59
Char: j		line: 70	Column:60
Char: a		line: 70	Column:61
Char: s		line: 70	Column:62
Char: d		line: 70	Column:63
Char: g		line: 70	Column:64
Char: f		line: 70	Column:65
Char: j		line: 70	Column:66
Char:  		line: 70	Column:67
Char: s		line: 70	Column:68
Char: g		line: 70	Column:69
Char: a		line: 70	Column:70
Char: f		line: 70	Column:71
Char: j		line: 70	Column:72
Char: k		line: 70	Column:73
Char: g		line: 70	Column:74
Char: s		line: 70	Column:75
Char: d		line: 70	Column:76
Char:  		line: 70	Column:77
Char: a		line: 70	Column:78
Char: j		line: 70	Column:79
Char: f		line: 70	Column:80
Char: g		line: 70	Column:81
Char: h		line: 70	Column:82
Char: s		line: 70	Column:83
Char: d		line: 70	Column:84
Char: k		line: 70	Column:85
Char: j		line: 70	Column:86
Char: f		line: 70	Column:87
Char: g		line: 70	Column:88
Char:  		line: 70	Column:89
Char: d		line: 70	Column:90
Char: k		line: 70	Column:91
Char: j		line: 70	Column:92
Char: f		line: 70	Column:93
Char: h		line: 70	Column:94
Char: k		line: 70	Column:95
Char: j		line: 70	Column:96
Char: s		line: 70	Column:97
